Problem,Package,File,Priority,Line,Description,Rule set,Rule
2,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\LimitedRole.java,3,40,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\RemoteClusterPermissionGroup.java,3,60,"The constructor 'RemoteClusterPermissionGroup(String[], String[])' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\RemoteClusterPermissions.java,3,68,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\Role.java,3,8,A value of 25 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\Role.java,3,45,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\Role.java,3,218,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\Role.java,3,447,"The method 'buildFromRoleDescriptor(RoleDescriptor, FieldPermissionsCache, RestrictedIndices, Collection<ApplicationPrivilegeDescriptor>)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\SimpleRole.java,3,7,A value of 39 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authz.permission,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\permission\SimpleRole.java,3,41,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ApplicationPrivilege.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ApplicationPrivilege.java,3,96,"The method 'validateApplicationName(String, boolean)' has a cyclomatic complexity of 22.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ConfigurableClusterPrivileges.java,3,8,A value of 34 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ConfigurableClusterPrivileges.java,3,129,The method 'parse(XContentParser)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
3,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ConfigurableClusterPrivileges.java,3,417,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ConfigurableClusterPrivileges.java,3,439,The constructor 'DatasourcePrivileges(List<DatasourcePermissionGroup>)' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
5,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ConfigurableClusterPrivileges.java,3,649,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
6,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ConfigurableClusterPrivileges.java,3,770,The method 'parse(XContentParser)' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\IndexPrivilege.java,3,84,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\IndexPrivilege.java,3,413,The method 'resolve(Set<String>)' has a cyclomatic complexity of 15.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz.privilege,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\privilege\ManageOwnApiKeyClusterPrivilege.java,3,64,"The method 'extendedCheck(String, TransportRequest, Authentication)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.authz.store,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\store\ReservedRolesStore.java,3,43,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.security.authz.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\authz\support\SecurityQueryTemplateEvaluator.java,3,48,"The method 'evaluateTemplate(String, ScriptService, User)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\Automatons.java,3,7,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\Automatons.java,3,50,"Possible God Class (WMC=97, ATFD=20, TCC=5.128%)",Design,GodClass
3,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\Automatons.java,3,50,The class 'Automatons' has a total cyclomatic complexity of 97 (highest 19).,Design,CyclomaticComplexity
4,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\Automatons.java,3,50,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\Automatons.java,3,162,The method 'buildAutomaton(Collection<String>)' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
6,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\Automatons.java,3,452,"The method 'subsetOf(Automaton, Automaton)' has a cyclomatic complexity of 19.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,22,The class 'NoOpLogger' has a total cyclomatic complexity of 376 (highest 1).,Design,CyclomaticComplexity
2,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,22,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,232,Avoid long parameter lists.,Design,ExcessiveParameterList
4,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,249,Avoid long parameter lists.,Design,ExcessiveParameterList
5,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,312,Avoid long parameter lists.,Design,ExcessiveParameterList
6,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,530,Avoid long parameter lists.,Design,ExcessiveParameterList
7,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,547,Avoid long parameter lists.,Design,ExcessiveParameterList
8,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,610,Avoid long parameter lists.,Design,ExcessiveParameterList
9,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,828,Avoid long parameter lists.,Design,ExcessiveParameterList
10,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,845,Avoid long parameter lists.,Design,ExcessiveParameterList
11,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,908,Avoid long parameter lists.,Design,ExcessiveParameterList
12,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1136,Avoid long parameter lists.,Design,ExcessiveParameterList
13,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1153,Avoid long parameter lists.,Design,ExcessiveParameterList
14,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1216,Avoid long parameter lists.,Design,ExcessiveParameterList
15,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1489,Avoid long parameter lists.,Design,ExcessiveParameterList
16,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1506,Avoid long parameter lists.,Design,ExcessiveParameterList
17,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1524,Avoid long parameter lists.,Design,ExcessiveParameterList
18,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1583,Avoid long parameter lists.,Design,ExcessiveParameterList
19,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1600,Avoid long parameter lists.,Design,ExcessiveParameterList
20,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1829,Avoid long parameter lists.,Design,ExcessiveParameterList
21,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1846,Avoid long parameter lists.,Design,ExcessiveParameterList
22,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,1909,Avoid long parameter lists.,Design,ExcessiveParameterList
23,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,2172,Avoid long parameter lists.,Design,ExcessiveParameterList
24,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,2189,Avoid long parameter lists.,Design,ExcessiveParameterList
25,org.elasticsearch.xpack.core.security.support,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\support\NoOpLogger.java,3,2252,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.elasticsearch.xpack.core.security.user,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\security\user\User.java,3,24,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.core.slm,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\slm\SnapshotLifecyclePolicy.java,3,47,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.xpack.core.slm,dataset\projects\elasticsearch\x-pack\plugin\core\src\main\java\org\elasticsearch\xpack\core\slm\SnapshotLifecyclePolicy.java,3,244,The method 'validate()' has a cyclomatic complexity of 20.,Design,CyclomaticComplexity
